profile_id,coolant,stator_winding,stator_tooth,motor_speed,stator_yoke,ambient,torque,pm
23,22.60057831,124.3538589,91.5936203,'3499.960205',63.36054993,22.69182968,'111.8851089',91.6734314
2,18.26228905,64.42433929,53.707798,'99.9874115',44.01612091,23.14258575,'0.174490035',45.62542343
2,18.7445488,102.8877716,72.1188736,'99.9720459',52.57180405,21.58677292,'206.3698425',43.02968979
71,75.10649648,94.78809965,89.60096877,'859.7240381',83.31450761,23.29107056,'9.198195879',66.95989732
2,18.58190346,23.13351059,22.29380989,'100.0374451',20.18099594,22.23470497,'0.280486047',39.38941574
32,18.74764252,45.813694,39.45090866,'3403.967285',31.40769958,23.14556313,'65.10089111',47.59803009
17,18.11831474,49.79631805,43.16735077,'4999.945801',33.31764221,23.86634254,'-0.669751287',51.93003845
48,49.78663459,75.59516671,65.59445672,'4809.231918',58.0228742,23.98844083,'-80.65406746',65.25057525
69,39.56063466,65.35233991,59.25249977,'0.004139534',52.53435222,25.63413679,'0.0000000000967',59.64948261
51,50.25675514,88.82337415,73.08956646,'1127.445587',63.15796677,25.74982588,'-101.328659',51.92776809
76,54.67959711,45.91945581,45.18812497,'0.002099774',45.57533767,26.37611625,'-9.71E-281',66.28206254
14,19.04440689,29.55156326,30.05161667,'2999.968506',26.17675972,23.72200012,'-0.604917526',40.44972229
55,87.59435401,70.24833804,70.64701849,'2611.93581',72.12170739,25.86017207,'51.17313996',62.4307133
30,18.69732857,42.85458374,35.8219223,'674.9938965',30.27301025,20.72959137,'93.15242767',35.78782654
63,28.44413632,68.21741009,57.93499449,'2590.326498',45.91503556,24.89879233,'-13.26633443',55.16633681
9,18.28549194,26.39448357,27.98978996,'2499.97168',24.88397408,25.8784008,'-0.853855193',37.35025024
76,62.43702182,97.70501742,85.61588103,'5281.180601',74.75611988,26.34546449,'29.00714744',78.40114516
10,18.49960327,76.05633545,57.61615372,'3999.966064',41.81832504,22.10092163,'79.41970062',52.5541687
21,19.04041862,95.09052277,69.19431305,'4499.95752',47.41477966,19.85062027,'80.15251923',61.86225891
63,28.3136814,72.03976239,56.9648578,'3223.641514',44.24760756,24.89392889,'-133.1417403',54.55872923
8,18.5341053,45.97734451,38.34913635,'1499.984985',31.34501266,22.40791321,'102.9820175',42.51992035
42,49.85545519,63.6768799,60.69997378,'2999.972983',55.96553796,25.55443605,'50',62.10468491
62,28.08448164,28.44207,27.58097474,'-0.000595228',27.23282947,23.95096621,'-3.7055e-320',36.14722397
3,18.79750443,38.76636887,31.33485222,'100.0038681',26.37727737,21.62479782,'103.5188828',28.17647743
81,35.54207804,39.81252218,38.79800226,'2982.804121',35.98151463,23.56625119,'-37.60703657',32.99641906
48,49.78303777,64.32725174,61.43130433,'2435.735835',56.3759037,,'76.41173368',65.19379182
16,18.53745651,58.95925903,45.30856323,'749.9896851',35.5593071,24.84716606,'139.1258545',46.7333374
48,49.78132464,69.30779682,65.68121804,'3021.814186',59.64811559,25.80053667,'-17.9060292',74.62624672
48,49.83043026,67.22733145,64.94371942,'3572.319223',58.87438364,25.63186292,'-10.20251281',73.44641022
10,19.24826813,71.76956177,57.48103333,'4999.954102',42.46425629,22.36683464,'-49.8721199',61.05905151
26,18.60169983,32.52669525,32.15195847,'3499.964844',26.45446777,23.20668411,'-0.572577775',40.73472595
71,79.49627161,98.4953508,91.98386652,'1651.616233',89.82644619,23.45745953,'-148.9917876',67.39564403
19,19.5422039,102.0490189,78.74436188,'5999.935547',53.34042358,25.78523254,'49.40655518',96.09481049
63,43.82458026,71.72373744,64.81143306,'3424.315597',56.52453261,25.15657795,'-9.73348023',64.66184241
76,43.70143655,51.22609176,49.13227686,'-0.003100369',45.98584785,26.33989583,'-1.65E-176',71.05173627
49,50.09235048,96.48238346,82.994945,'2672.686613',69.40117793,26.33460262,'-115.0868725',79.63605618
78,,78.65278797,62.45320211,'3184.146731',51.11785436,25.58156689,'-58.05925269',51.8922516
7,18.6459713,35.28637695,31.31254959,'499.9841614',26.40621376,23.20036888,'0.108811133',35.54089737
48,49.73200442,123.5792556,98.13393531,'2357.869007',78.76998708,25.29598676,'137.0774837',70.74689802
69,56.13309924,76.85183636,66.93621004,'3325.726874',61.01735189,25.69193663,'-94.03382701',55.24887588
30,18.60899544,73.17510986,52.89147568,'149.9807434',39.45191956,19.85790634,'181.6117249',26.92623901
68,34.09646131,68.99045673,59.83932456,'-0.000988884',49.3181498,26.28100564,'-0.0000000000526',51.65080397
36,18.83283424,25.1708622,24.51917076,'899.989624',22.6916523,19.85062027,'10.74207973',36.4598732
62,49.84091566,49.34809603,48.38801182,'0.004251493',48.2740786,23.77096262,'-3.7055e-320',57.09473989
3,18.77885246,38.72699356,31.32432175,'99.97386932',26.3776474,22.02913094,'103.531662',28.41150856
62,28.20081469,29.0108913,27.9966355,'0.0000988',27.89728718,23.96721004,'-3.7055e-320',40.98866452
3,18.66904831,38.83309174,31.33586884,'99.98221588',26.38344955,21.85566139,'103.4953842',28.2687912
45,86.07465178,93.12891194,88.53374126,'3499.967538',85.20201366,24.85850428,'50',71.91622832
73,61.22197881,75.15512107,69.3251019,'3423.249025',65.50857491,24.8052598,'26.16762353',65.82970305
26,18.70339775,33.6734581,33.2088356,'3499.967529',28.01055336,23.5450573,'-0.526531994',45.60821915
54,40.89234431,58.93549734,55.66912567,'375.5529501',50.08265821,26.47188658,'-62.34565367',67.64534911
5,18.82338715,23.19078636,23.17304611,'999.9857788',21.38452148,21.90241432,'0.08567249',34.19657135
17,18.14810944,50.08641434,43.49168015,'4999.944824',33.52713776,,'-0.463883668',53.58294678
36,19.15117645,19.84827232,19.29620171,'284.7743835',19.1206913,19.79114342,'72.20124054',26.48758316
61,44.79415462,72.11877457,59.9161633,'4265.703461',49.26847494,26.60344613,'-8.841253963',65.13396881
23,23.21828079,124.0454407,91.95124817,'3499.96875',63.92796326,23.23926735,'110.8983765',95.28263855
32,19.43479347,129.7925568,95.03420258,'3102.719971',64.3782959,23.1764183,'35.1136055',83.65579987
70,45.50924393,58.51054615,54.08514638,'3772.190948',50.26437697,26.10398457,'-55.31351095',64.72226676
23,20.86597443,114.4615784,81.1887207,'3499.965576',55.87435913,21.63558197,'115.923996',62.68439484
72,75.72906062,95.81250191,83.09753815,'4271.784215',76.81522813,24.89669189,'14.15044574',59.77886358
72,30.12078147,38.46103893,36.58020843,'128.7477696',33.81290311,24.81227667,'0.186072008',57.52583436
26,18.87187576,36.43227386,36.24298859,'3499.963623',29.98423576,23.59374237,'-0.559683502',55.26006699
70,34.03824808,62.41704184,52.06905727,'1181.73221',43.07565811,26.25370005,'138.3389694',59.26165788
16,18.26904106,48.92781067,36.73519516,'749.9928589',29.62776756,24.60965157,'139.9679108',28.53655624
73,26.85662729,43.06986976,39.24952379,'967.7627609',34.53833349,23.95729082,'29.02518515',46.2120263
42,70.43864829,82.78301659,78.70666514,'3999.955187',72.12199903,24.82609989,'25',59.39666603
49,49.81680373,72.12163593,64.93662947,'967.4271239',58.02494371,25.89445831,'95.30028375',66.3395376
9,19.42739105,53.44128418,44.55188751,'2499.984863',34.83425903,24.76832962,'100.5806274',48.86985779
45,67.14138761,68.15552489,67.22239326,'999.9938022',65.63255375,25.03625409,'3.7055e-320',70.9431899
59,81.48964234,110.2891467,96.56722161,'679.6730141',89.82298405,25.69970991,'198.7774577',63.50755035
48,49.89448622,95.18695849,82.85815516,'1389.172675',71.08711363,25.01857167,'79.9288083',73.89901851
32,19.84069252,113.1427994,79.11787415,'2249.979248',54.99886322,19.85062027,'181.7514954',55.39873886
8,18.76158714,45.56587982,37.8836174,'1499.990967',30.80679703,22.01032257,'103.1008911',38.26835632
23,22.51101875,124.3214722,91.39347839,'3499.967773',62.9576149,22.40662766,'112.2250671',89.4503479
74,45.64731946,97.59169141,78.90250363,'2131.599399',64.55420051,27.65967326,'-132.0793078',75.44382694
45,29.26830386,44.42708616,42.47702655,'1499.98237',37.82246033,24.86427538,'50',59.48169474
2,18.63319969,103.1769562,72.12172699,'99.97080994',52.58940887,21.88467216,'206.2466736',45.22776794
14,18.54790878,29.59729195,30.01558304,'2999.968262',26.27789307,23.43835068,'-0.604017735',39.85847092
36,18.69688988,23.56509209,23.17582893,'899.9951172',21.49581146,19.85062027,'10.7917347',34.76163101
48,49.91575388,74.63153106,68.88016822,'4164.520079',60.48236705,24.89307418,'-21.43496227',69.59899531
9,18.200634,53.51634598,44.53940582,'2499.968506',34.82412338,24.81908798,'100.5737686',48.54046631
21,18.70676994,42.77844238,38.45114517,'4499.958496',31.07164574,22.25263405,'-0.580696285',45.8734169
16,18.97789383,58.70402527,45.13290405,'750.0002441',35.40462112,23.97338486,'139.2204437',45.37359619
30,18.45169067,31.217453,29.64959717,'1959.989014',25.78263092,21.86296654,'46.48082352',38.54180908
17,18.97229385,72.059021,57.42446899,'4999.951172',40.40579987,23.56440926,'48.54208755',65.25283813
3,18.39722443,19.47562408,18.7300396,'100.0114746',18.80784988,21.74324799,'0.191688672',25.16917801
52,81.48963983,68.12734059,63.4472236,'5815.699405',65.39318786,25.72164034,'56.70911968',53.26791649
67,28.01209224,62.82023203,52.56381448,'3932.6939',41.4607658,25.71070139,'-102.9384817',47.26788107
21,19.12193489,104.3624115,78.70666504,'4499.957031',53.44800568,21.3813591,'79.60145569',84.73651123
17,19.00705338,72.09251404,57.54413223,'4999.950684',41.73974228,23.47121811,'48.46780014',65.98709869
50,39.63522753,45.80052354,42.94434185,'4261.846504',39.45228642,25.27660118,'-18.29918218',36.23027401
67,27.53136308,26.37935188,25.59517739,'0.501187329',25.76801831,25.68874472,'0.004670609',26.20804472
29,18.75583076,104.7911758,80.31188965,'4629.955078',55.1305275,22.70736694,'77.00771332',88.88635254
26,18.69334793,120.4768372,89.21033478,'3499.962158',60.65707779,23.32762718,'110.5237732',95.35332489
50,39.83155901,99.91605517,80.27682538,'2392.854874',63.94060713,26.37062673,'-154.316718',72.31512763
55,34.74313299,82.88927737,68.57162771,'5078.47549',54.03890933,25.8733861,'-11.99025716',67.30179677
45,55.01850316,61.32738465,55.83034111,'499.98757',53.04111527,23.16287586,'25',40.49286969
80,38.43219823,51.37905304,42.98225339,'3377.198464',38.61884906,23.16971226,'-104.0238586',31.71954343
60,39.6394392,39.4522759,38.82681612,'2905.232801',38.69703275,25.60082648,'-37.07085368',35.90904827
16,18.86964226,58.65619659,45.12434387,'749.9876099',35.35457993,24.62781143,'139.2355499',45.84568024
42,29.59648875,54.4069769,45.53570333,'999.985836',38.6044545,26.38264822,'125',45.05326544
15,18.6339016,113.5399017,83.96696472,'3999.952393',57.42697906,23.79433632,'94.19824982',87.93864441
63,19.30860112,56.69956456,45.98128689,'3109.130666',34.86846297,25.90688058,'123.5756185',61.96290736
69,78.99366603,104.7910348,93.30137586,'1802.490592',85.08623916,25.8933282,'-135.1789991',78.14642515
32,18.84417725,99.08520508,72.28894043,'3842.96875',51.35988235,23.22797012,'96.3809433',73.54062653
68,30.28708564,69.15148126,59.59123413,'0.173835163',45.98622147,26.38451726,'-0.000679764',66.51576504
5,18.42118263,22.38359642,22.07870674,'999.9902954',19.85062027,23.26226997,'0.171184346',30.63949585
26,17.95554924,93.16805267,63.72389603,'3499.974121',42.76475525,19.85058212,'117.907547',45.01805115
30,18.76300049,26.87196541,26.08670616,'419.9974365',23.94145393,22.55605698,'10.75695324',45.57143402
41,22.32818999,86.04580338,66.39849497,'999.9842753',51.17349837,,'175',69.82692672
10,18.10703659,24.58687592,23.79457474,'1064.995483',22.21758652,22.6666069,'-25.39775467',33.94502258
30,16.87152672,22.18037415,18.35324478,'149.9865112',18.28606606,19.85062027,'182.4096985',22.95455551
68,61.2949312,92.02929833,82.62160151,'0.002018099',72.12173037,27.78848523,'0.00000000479',82.76254352
9,18.36409569,26.39109421,27.93831825,'2499.97168',24.83799934,26.22513771,'-0.837017834',36.13807678
70,68.2356221,78.70680459,72.12173037,'3026.190296',68.91869874,26.35493588,'-82.60311395',63.88766344
68,81.48964234,121.8610606,104.7911742,'4718.000627',95.35529102,27.54278924,'-59.47619247',83.75941975
67,27.83722314,71.16059898,57.24080729,'1866.736506',44.44116208,25.85702028,'175.0366202',52.10055085
75,89.61171609,113.9304852,100.6859924,'5392.907963',92.28646877,24.89619072,'-31.16916776',85.04103503
8,18.5366745,23.99993896,24.16936874,'1499.986816',22.49228668,23.48380661,'0.051966123',32.81972504
8,18.33019638,45.98617172,38.85422897,'1499.981323',31.51870155,23.04823112,'102.9060059',43.49143219
48,49.65596192,84.62359423,76.24100352,'1820.062979',65.59649865,25.9892669,'66.72828209',73.3175849
19,19.58420753,100.5539322,78.22932434,'5999.943359',52.59962463,23.29469109,'49.11056519',92.03871155
67,27.51814244,62.60623696,49.39243065,'2696.196008',39.45039133,25.69339646,'-152.5979108',40.61165903
64,29.51144429,60.16674082,49.60771956,'3377.565243',39.45228587,24.87546554,'5.308359758',36.79971443
2,18.17789459,19.84838104,19.45997047,'100.0027542',19.19224548,22.42392731,'0.256122887',30.93532562
61,39.56969994,81.87774357,65.57378909,'4751.216241',52.93103388,26.42274401,'73.36940928',68.09294853
3,19.2918663,33.79035187,26.38450813,'99.99124146',23.53219414,21.60668755,'103.6273727',25.20606613
69,78.99214456,101.6747914,92.50594127,'0.007715851',84.53747228,25.88597033,'-0.000000242',76.72871684
23,20.57906342,104.7911758,75.43969727,'3499.9729',52.56766891,21.7730999,'116.0648804',55.36787033
62,24.95951696,53.56292468,43.0773398,'2506.079248',34.37846738,22.83837107,'-115.2702378',35.52729732
36,19.4210453,117.3382339,75.38383484,'600.0015869',51.12926102,19.82971382,'258.0414734',34.61640549
69,56.10550479,65.36920546,62.10135349,'0.003276286',59.00860264,25.69705756,'6.63E-24',50.97741609
50,23.81228002,79.59211823,61.85723502,'1961.350642',45.98617141,26.21426128,'147.1032441',59.88984811
3,18.56280708,19.85062027,19.60875511,'99.98203278',19.35360527,22.13113022,'0.190909177',27.29497337
36,18.67401695,61.13783646,37.41456604,'1199.994507',26.35030365,19.85062027,'258.1836548',32.63682175
9,18.95302582,53.92045975,44.93552399,'2499.971436',35.19228745,25.07403946,'100.5367737',49.9838028
61,39.20781734,90.48644771,72.12173037,'4855.869367',59.38334918,27.56727737,'73.28743131',69.39310937
81,85.61865428,81.37250102,79.36028064,'-0.000341692',80.28947159,24.90592836,'-3.7055e-320',56.70982427
45,65.92129347,88.66498762,76.04913297,'1999.98155',69.20508556,23.18803288,'150',49.22497246
42,49.80171723,90.10405859,78.70666553,'1999.987124',66.57643823,25.72926546,'125',72.39120942
15,18.72597122,38.09556198,35.88681412,'3999.956787',29.53193474,,'-0.563211262',45.54211426
3,18.94355583,23.70038414,19.85053444,'100.023201',19.27349663,22.15603065,'103.7074738',24.90447235
12,18.34890366,25.14298248,25.57603073,'1999.97937',23.17297173,23.4178009,'-0.063870504',32.97043228
48,49.75878696,63.93207739,61.97638349,'2739.83897',56.60131031,26.10984165,'-30.89956229',69.23682995
21,18.8832531,45.98621368,42.99351883,'4499.959961',33.70161819,22.1462307,'-0.52854085',60.12014771
45,28.9121551,34.02176018,32.70029034,'-0.002115841',31.4410695,24.80444818,'1.3E-19',50.42288343
76,61.58834127,71.97681779,68.00899748,'-0.002909551',65.4702389,27.06917937,'1.03E-148',77.14999751
55,34.70761365,72.11978016,63.70988094,'4822.529998',52.57111386,25.63313752,'-60.63614044',66.32631945
31,19.17366028,104.2744293,78.70666504,'4749.961426',53.13393402,22.2347908,'75.20342255',82.62496185
16,18.10629845,57.23264694,43.45775604,'749.9953613',34.48999405,23.76472092,'139.5160675',36.32718658
50,23.49422222,69.00088302,54.63082143,'2047.609523',42.78463055,25.90646625,'174.2839263',58.23430136
43,20.99704994,35.95406479,34.07831482,'0.001204129',31.34887852,23.40010003,'2.422128725394e-311',48.64772006
47,49.78619883,71.64009891,64.91918335,'2196.136637',58.53116317,24.64811498,'-99.87677125',72.58790627
48,50.0057955,89.704732,78.7066702,'4177.925695',65.52287235,25.21877138,'-42.67084511',76.56021929
12,18.6974659,49.58380508,41.9858551,'1999.985352',33.28521347,23.32049561,'101.8066025',47.45851135
24,19.92643356,104.7205734,76.40506744,'5499.949707',51.03220367,19.85062027,'64.02189636',74.75770569
29,18.85244942,43.34016418,39.21920013,'794.9869995',32.50525665,22.92023087,'45.70135117',80.83927917
70,81.48964234,96.91080152,92.07917511,'-0.000673001',86.82683899,25.97950786,'-0.000000000000149',70.3451374
72,41.23819874,82.92267145,62.51712581,'4553.556552',49.92541556,23.89609077,'-43.44741277',43.706964
80,35.75095628,73.15699021,62.05239904,'3467.959378',50.76902351,23.89957098,'74.5917297',66.89537094
7,18.30542183,39.45228958,32.56884766,'500.0006104',27.13590622,23.16235542,'103.2837524',33.65523148
3,18.4475174,38.95355988,31.33763695,'100.0125122',26.38293839,22.2491703,'103.5560989',28.7944355
2,18.35192299,19.62862968,18.89552879,'99.98286438',18.78455925,21.26598549,'0.242622301',23.75217247
49,49.85786128,125.1379102,98.25728441,'469.8674525',79.40575577,26.35695398,'196.3090207',74.9788788
41,54.88758774,116.0653321,94.57568557,'499.9778211',78.73934887,,'175',75.00177488
36,19.6975975,102.5936203,64.31076813,'59.99601364',43.48180008,19.37819099,'260.0960083',23.37003136
75,26.8004288,71.42855616,63.09867792,'-0.001387063',52.60506138,25.1005262,'1.5E-71',87.29846747
81,33.92875346,53.30018852,45.98438074,'1296.136557',39.45247772,23.74814939,'-49.59707546',38.23630094
45,28.82481333,44.08744521,41.91659934,'1499.995671',37.46370674,24.72922931,'50',58.97598808
24,19.42187691,123.0489349,93.07917786,'5499.930664',61.81462479,25.02038383,'63.39893341',113.1456604
36,18.29125595,29.52540588,28.20461845,'1499.983032',25.39336014,20.33941841,'10.82237816',40.94897842
8,18.3846302,45.98617554,38.93022537,'1499.982422',31.4435997,23.66317177,'41.23591614',44.23010254
69,78.90747415,104.7909813,93.30946397,'4765.921201',85.19222286,26.084998,'76.88036007',79.83618285
63,91.02727721,83.50833282,82.33895195,'0.004731967',83.92617568,25.33282298,'-1.53E-250',61.60367555
48,49.77512144,97.97462897,84.57415267,'1495.649693',72.08103764,25.76886776,'106.9993944',74.19643722
67,27.64232018,72.12082451,59.3131649,'3865.325547',45.74813801,25.99183533,'88.96801235',62.2273623
16,18.91016197,58.46601868,44.96994019,'749.9880371',35.2782135,,'139.2694702',44.18968964
36,19.44217491,105.6451492,67.87926483,'599.9971924',45.90615463,19.85057449,'258.2747803',33.29626083
24,20.32097626,113.984108,84.30518341,'5499.949219',56.11058044,19.87204742,'64.24495697',92.28742218
55,34.65446994,79.93293432,68.95305523,'3472.875913',55.05619526,25.06135847,'-60.97058258',66.39447915
11,18.72208023,58.49287796,45.98617554,'102.8320084',34.34141541,23.12896347,'-4.73325491',40.45333481
5,18.58490753,21.51250839,21.41944122,'999.9874878',19.85062027,22.03464317,'0.191854179',28.75309563
30,18.51298904,37.87898254,31.69352531,'674.9845581',26.38451004,21.39622498,'93.19516754',35.54756165
68,34.59776407,65.62411926,58.15100389,'-0.002779824',48.6103284,26.26097046,'-0.00000000000000171',51.53008332
8,18.28038406,28.09623146,27.24783516,'1499.984741',24.79714012,23.29225922,'0.062634945',40.17121887
61,49.62832017,52.57171508,51.08840367,'0.001960031',50.06723295,27.27389118,'-5.62E-282',70.47751634
78,62.13055468,77.0064539,67.58542679,'2838.602633',63.08140377,25.71647682,'114.3141978',61.01099099
74,51.04082245,52.82896685,52.50124433,'-0.001936429',51.17992042,26.38450904,'1.55E-276',64.23122864
30,18.47396469,24.81804657,22.08771324,'50.03723526',19.85079002,20.80989075,'52.564888',28.11219025
21,18.84990501,42.91848373,38.69101334,'4499.953613',31.32331276,22.39818954,'-0.65274328',46.40535355
45,65.55783604,63.73038853,62.53372543,'1999.981276',62.23338252,23.52028121,'50',43.64345089
68,65.38405529,104.1955417,90.60891252,'3454.443116',79.80131721,26.95918829,'43.85517451',75.7030136
30,18.81492996,62.634655,49.30616379,'1449.988892',37.90594482,22.19425583,'138.8687439',46.67533875
10,18.62232971,39.86231995,36.64560699,'1065.003418',31.3373661,23.08165169,'-25.2454567',56.01285172
72,76.38869234,70.19107081,67.17513763,'5174.858952',68.88772687,24.91929153,'42.65503849',53.56305322
62,28.22231884,28.02530109,27.07519969,'-0.002165766',26.91675984,,'-3.7055e-320',33.00937807
70,35.21061823,52.83731415,49.3107119,'-0.00697798',43.22522902,26.27172399,'0.000000000000711',60.16876045
64,29.54805909,39.45244558,35.76820415,'2217.752',32.56013785,24.89199493,'21.94022686',29.36842732
72,81.48902485,89.3187394,85.69497985,'-0.002358275',83.5969857,24.61389726,'-1.19E-49',74.11010092
17,18.38072014,72.12172699,58.10536194,'4999.95459',42.03534317,23.1871357,'48.70642853',67.65027618
69,39.73358147,61.47988209,56.29927567,'4310.280637',50.13358354,25.62019561,'-13.66157378',59.05719366
9,18.51858711,53.56040573,44.49972916,'2499.979736',34.75695801,24.74622726,'100.6209717',48.38750458
9,19.25963783,46.56542969,39.25785446,'2499.969238',31.63944817,23.35673141,'100.9332581',35.43741989
32,18.97287178,131.1924438,94.62923431,'2703.978271',64.41202545,23.17801476,'151.5723114',84.02266693
29,19.11319923,75.3866272,59.72477722,'5969.947754',42.72260666,22.96723175,'32.72063065',70.04784393
48,49.79485434,53.38333154,52.57111009,'741.0239546',50.67828324,25.58831428,'54.18212004',60.54480721
71,64.12765341,72.09218528,68.90763501,'-0.007122821',65.58668727,23.88746287,'-0.0000000000194',64.64846132
51,50.19458805,86.93657897,71.79877833,'995.1578433',62.69592322,25.64133167,'-221.5682459',53.6493929
12,18.6382618,49.71789169,42.12879562,'1999.977051',33.44694519,23.31583214,'101.9007645',46.52299118
30,18.6613121,31.19405365,29.72847176,'1959.984131',25.85438919,21.50529099,'46.5074501',38.82770157
19,18.85923958,100.3556824,77.76184845,'5999.93457',52.57701492,23.53329849,'49.08662415',91.59152985
14,18.29937553,65.59789276,52.5712471,'2999.974365',39.21312332,22.48682785,'100.0012741',55.27530289
45,77.49386128,87.52497494,81.29190645,'499.9770426',77.11654906,,'50',62.90214115
63,40.79380376,62.03679219,55.18068186,'4696.623477',45.94802818,26.34964224,'29.38422634',67.08822608
61,60.07110014,65.57542065,63.86523733,'0.001080712',62.05725754,28.0179222,'-4.22E-107',78.46800076
74,89.97109333,96.94521657,88.99120895,'0.001531971',83.68623734,26.38412814,'0.0000000198',73.18167963
31,18.94314766,87.53622437,63.97059631,'4749.958984',44.33253098,22.18578148,'74.94857025',54.67732239
76,43.55842532,48.32044151,45.98617533,'0.002522458',45.34921631,26.34571609,'-1.95E-214',69.23417685
71,40.99218482,46.09878631,43.89505422,'-0.002400911',39.23061684,23.18700708,'0.0000000000000126',44.81570054
68,61.2254761,88.50613011,80.26931159,'-0.006683628',71.4068416,27.6883785,'-0.000000000474',80.4214511
76,75.46616142,63.99775345,62.62501158,'-0.001032839',64.08667557,26.02771935,'-2.32E-202',65.1631796
41,86.93930553,90.01581846,83.6075514,'499.9993523',81.96148553,,'125',79.72936119
76,28.04867838,31.33507885,29.95930555,'0.003162429',29.1503415,26.38450905,'-6.3E-230',55.21771492
26,18.36618614,32.50069046,32.1061554,'3499.964844',26.41233635,23.31785583,'-0.559905469',40.69739914
62,49.74279298,68.00291135,58.33887295,'4570.565505',50.27433142,23.1794904,'-43.65789811',56.24273427
11,18.10333061,51.37639618,41.92393875,'1780.28772',33.40927505,23.17834854,'59.63789749',42.33507538
42,70.52382605,80.22292248,76.06160901,'3999.958788',72.10588333,24.84616728,'25',62.32259357
26,19.04915047,60.69771576,55.84389877,'3499.965088',43.29766464,23.56159973,'-0.446494758',80.09007263
80,64.36596233,98.31629459,88.00079443,'2681.017545',78.34769871,,'-48.03504424',80.65147551
44,38.48845583,58.16583216,54.32058274,'3999.957468',46.42969818,25.6656616,'25',61.3804853
11,18.73724747,40.70895767,35.36630249,'2577.312744',29.1021843,23.11548996,'79.6977005',46.04903412
75,68.09729833,79.73345826,74.60058031,'3371.407055',70.90029624,,'116.356814',59.03328692
31,18.73953819,104.6720428,78.70735931,'4749.961914',53.30796814,22.20879936,'75.2246933',83.83372498
24,18.60446739,56.74227905,48.51381683,'5499.948242',36.36517334,22.90962219,'-0.390316784',59.55794525
16,18.61229515,21.24565887,19.86272812,'749.9961548',19.85062027,23.68297577,'0.197309971',29.66294098
43,34.38374743,78.70766155,68.1421116,'3510.452604',56.59794075,23.97112662,'49.99941408',63.56396558
76,64.16521571,65.5858247,64.00552276,'-0.004663674',63.17580643,25.89996125,'-1.43E-131',67.09672154
2,18.34422874,19.64453125,18.84589577,'100.0163879',18.77744102,22.23776054,'0.225191861',23.81181908
14,18.97978592,66.74292755,53.18680954,'2999.968262',39.45228195,23.16202164,'99.91429138',58.59947205
16,18.46495056,34.3022995,31.43784142,'749.9919434',27.78850174,24.68628502,'0.192227319',44.43215942
81,81.48962435,53.23226261,55.74592116,'-0.001251904',61.53440095,24.79343672,'-3.7055e-320',47.20186001
45,65.79512412,104.7807472,91.8883381,'1149.446433',80.59295868,24.71449733,'50.00000064',63.76372969
52,23.85255228,59.63349833,53.5061429,'2250.677881',43.68461891,26.37106071,'-29.86960057',67.26741298
62,61.22197881,60.78936148,59.47280205,'0.000832482',59.00244648,23.49683379,'-5.09E-170',67.1185546
45,35.1794512,86.89766261,62.19447342,'1999.985879',48.04784831,23.23293008,'200',37.62161108
14,18.09361458,28.40708351,29.38113403,'2999.969238',25.57622337,23.46820641,'-0.571500659',36.74086761
59,29.04045966,72.12252244,62.68053798,'2333.459989',50.14468125,26.36827113,'-83.75947161',70.67845064
7,18.58806038,39.53482056,32.94202805,'499.991394',27.59973907,23.20424843,'103.3034286',35.42673492
63,93.02777478,92.6272531,87.54636662,'1175.058396',85.97276923,26.3109026,'-89.91374276',70.10752317
14,18.1853199,28.79145241,29.36236572,'2999.969727',25.68282127,23.88949776,'-0.563388288',37.34531784
67,27.62327288,61.92583707,54.14648569,'4412.608561',44.40805929,26.05504329,'24.78908886',61.18887934
61,70.32681761,106.6314116,97.59508908,'2215.013987',86.07449634,27.4230586,'-35.8290911',87.73195813
32,18.64553833,80.01979828,60.26036835,'1999.986206',44.41724396,20.84729004,'161.82901',54.56051254
55,34.54426474,72.18548387,59.8608901,'1129.569649',49.33027354,25.55234576,'-187.6884126',65.40870118
10,18.32962227,23.73165131,23.17326164,'1064.989258',20.99884987,23.10543633,'-25.40661621',30.87628746
73,26.85939385,65.65999409,54.09292526,'4879.337013',42.69713736,23.95912844,'-24.96336129',45.17965788
9,19.34447289,53.69052887,44.81676865,'2499.975342',35.12090302,24.86990738,'100.5404358',49.69161224
60,68.88149506,88.69780043,79.38339802,'2382.285722',72.12158175,26.38450887,'-68.59497335',66.24617158
44,30.13733816,65.76560297,55.83856775,'1499.988101',45.8767115,23.98413605,'125',52.15850137
21,19.47297859,103.0375061,76.25627136,'4499.960449',52.62446594,19.85061836,'79.78464508',79.15490723
10,18.3681736,24.8218956,23.95725441,'1064.994507',22.27430534,23.17451859,'-25.37899971',37.0165863
67,26.94792869,27.88168592,26.38450904,'0.001731728',26.37839174,26.12017832,'-3.7055e-320',42.3017485
63,90.91196827,86.34960431,85.10517448,'0.003094698',85.84176209,25.48813838,'-3.7055e-320',66.11227718
81,41.49978808,41.84066171,39.45228656,'-0.001201237',39.45228656,24.77498656,'-3.7055e-320',53.8529779
17,19.21292305,49.50834656,43.06341171,'4999.942871',33.40599823,23.90978813,'-0.368050754',51.88568497
14,18.95002174,28.82291985,29.48946953,'2999.968262',25.82849693,23.30666924,'-0.580855608',37.35580444
7,18.2878952,19.85739708,19.85062027,'499.9888611',19.67082596,23.14971542,'0.059845179',30.14765739
